Suburb/Town,Sports Played,Facility_Count,Lat,Long
Belgrave,Tennis (Outdoor),1,-37.914008,145.353984
Belgrave South,Australian Rules Football,1,-37.931536,145.355947
Belgrave South,Cricket,1,-37.931536,145.355947
Belgrave South,Equestrian,1,-37.953508,145.348948
Belgrave South,Netball,1,-37.931536,145.355947
Bell Park,Bocce,1,-38.10619,144.340142
Bell Park,Soccer,1,-38.10619,144.340142
Bell Post Hill,Australian Rules Football,1,-38.094013,144.31886
Bell Post Hill,Cricket,2,-38.094013,144.31886
Bell Post Hill,Lawn Bowls,1,-38.094013,144.31886
Bell Post Hill,Netball,1,-38.094013,144.31886
Bell Post Hill,Soccer,1,-38.094013,144.31886
Bell Post Hill,Tennis (Outdoor),1,-38.094013,144.31886
Bellbrae,Cricket,1,-38.336497,144.263548
Bellbrae,Tennis (Outdoor),1,-38.336497,144.263548
Belmont,Australian Rules Football,4,-38.179559499999996,144.34358
Belmont,BMX,1,-38.182921,144.35599
Belmont,Cricket,8,-38.181412375,144.343725375
Belmont,Croquet,1,-38.18728,144.34748
Belmont,Fitness / Gymnasium Workouts,1,-38.187381,144.328835
Belmont,Golf,1,-38.176172,144.359584
Belmont,Lawn Bowls,2,-38.170148999999995,144.34994949999998
Belmont,Netball,1,-38.18194,144.32446
Belmont,Soccer (Indoor Soccer / Futsal),1,-38.168466,144.350312
Belmont,Tennis (Outdoor),4,-38.172183249999996,144.3483215
Belmont,Volleyball,1,-38.168466,144.350312
Bena,Tennis (Outdoor),1,-38.409845,145.76183
Benalla,Aerobics,1,-36.551055,145.980703
Benalla,Athletics,1,-36.559341,145.968719
Benalla,Australian Rules Football,2,-36.549859,145.980102
Benalla,Badminton,1,-36.544552,145.979059
Benalla,Baseball,1,-36.526523,145.977978
Benalla,Basketball,1,-36.544552,145.979059
Benalla,Cricket,4,-36.544682,145.979125
Benalla,Dancing,1,-36.544552,145.979059
Benalla,Equestrian,1,-36.526523,145.977978
Benalla,Fitness / Gymnasium Workouts,1,-36.551055,145.980703
Benalla,Golf,2,-36.572055500000005,145.952215
Benalla,Hockey,1,-36.559341,145.968719
Benalla,Lawn Bowls,2,-36.54988,145.9777095
Benalla,Netball,3,-36.55301966666667,145.97630766666666
Benalla,Soccer,1,-36.559341,145.968719
Benalla,Swimming,1,-36.551055,145.980703
Benalla,Tennis (Outdoor),3,-36.547809,145.97839533333334
Benambra,Australian Rules Football,1,-36.943801,147.699706
Benambra,Cricket,1,-36.943801,147.699706
Benambra,Tennis (Outdoor),1,-36.943801,147.699706
Bendigo,Australian Rules Football,5,-36.755883,144.286762
Bendigo,BMX,1,-36.757204,144.291431
Bendigo,Badminton,1,-36.777569,144.301115
Bendigo,Basketball,3,-36.76491766666667,144.27821500000002
Bendigo,Body Building,1,-36.763944,144.2815
Bendigo,Cricket,7,-36.75355642857143,144.28963428571427
Bendigo,Croquet,1,-36.753846,144.277829
Bendigo,Cycling,2,-36.750766,144.30221699999998
Bendigo,Fitness / Gymnasium Workouts,7,-36.764721571428574,144.28282657142856
Bendigo,Golf,1,-36.776127,144.277886
Bendigo,Gymnastics,1,-36.758768,144.284753
Bendigo,Hockey,2,-36.758019,144.290247
Bendigo,Lawn Bowls,4,-36.7559975,144.2869185
Bendigo,Martial Arts,1,-36.7695,144.274554
Bendigo,Netball,2,-36.757054499999995,144.2621995
Bendigo,Netball (Indoor),1,-36.777569,144.301115
Bendigo,Rock Climbing / Abseiling (Indoor),1,-36.758768,144.284753
Bendigo,Rowing,1,-36.743969,144.292692
Bendigo,Skating,1,-36.757204,144.291431
Bendigo,Snooker / Billiards / Pool,1,-36.764412,144.283478
Bendigo,Soccer,1,-36.762038,144.315494
Bendigo,Soccer (Indoor Soccer / Futsal),1,-36.777569,144.301115
Bendigo,Swimming,1,-36.75487,144.276255
Bendigo,Tennis (Outdoor),5,-36.7521724,144.2945028
Bendigo,Volleyball,2,-36.7679925,144.274946
Bendigo,Water Polo,1,-36.75487,144.276255
Bendigo East,Fitness / Gymnasium Workouts,1,-36.7525,144.318
Bendigo East,Lawn Bowls,1,-36.754391,144.295882
Bendigo East,Swimming,1,-36.754394,144.294439
Bennettswood,Australian Rules Football,1,-37.848417,145.112237
Bennettswood,Cricket,1,-37.848417,145.112237
Bennison,Equestrian,1,-38.663168,146.266183
Bentleigh,Australian Rules Football,1,-37.920749,145.042871
Bentleigh,Cricket,2,-37.9225855,145.037074
Bentleigh,Fitness / Gymnasium Workouts,1,-37.90937,145.063423
Bentleigh,Gymnastics,1,-37.913077,145.027289
Bentleigh,Lawn Bowls,2,-37.916913,145.03508
Bentleigh,Snooker / Billiards / Pool,1,-37.913077,145.027289
Bentleigh,Soccer,2,-37.9225855,145.037074
Bentleigh,Squash / Racquetball,1,-37.913077,145.027289
Bentleigh,Tennis (Outdoor),4,-37.92198225,145.04189725
Bentleigh East  ,Australian Rules Football,4,-37.92675825,145.0692345
Bentleigh East  ,Badminton,1,-37.916884,145.061671
Bentleigh East  ,Basketball,1,-37.916884,145.061671
Bentleigh East  ,Cricket,7,-37.926291428571425,145.06848957142856
Bentleigh East  ,Fitness / Gymnasium Workouts,1,-37.916884,145.061671
Bentleigh East  ,Golf ,1,-37.931326,145.075503
Bentleigh East  ,Lawn Bowls,2,-37.924606499999996,145.076209
Bentleigh East  ,Netball (Indoor),1,-37.916884,145.061671
Bentleigh East  ,Skating,1,-37.916884,145.061671
Bentleigh East  ,Soccer,1,-37.916884,145.061671
Bentleigh East  ,Soccer (Indoor Soccer / Futsal),1,-37.916884,145.061671
Bentleigh East  ,Softball,1,-37.916884,145.061671
Bentleigh East  ,Swimming,1,-37.916884,145.061671
Bentleigh East  ,Tennis (Outdoor),4,-37.92675825,145.0692345
Berriwillock,Golf,1,-35.639901,142.987835
Berriwillock,Lawn Bowls,1,-35.63753,142.992416
Berriwillock,Swimming,1,-35.637231,142.995504
Berriwillock,Tennis (Outdoor),1,-35.638964,142.989914
Berwick,Australian Rules Football,3,-38.04931166666666,145.343992
Berwick,Badminton,1,-38.030319,145.365332
Berwick,Cricket,3,-38.04931166666666,145.343992
Berwick,Fitness / Gymnasium Workouts,3,-38.039608666666666,145.35275266666667
Berwick,Hockey,1,-38.030368,145.361966
Berwick ,Athletics,1,-38.029054,145.3632
Berwick ,Australian Rules Football,2,-38.0285025,145.359037
Berwick ,Baseball,1,-38.030161,145.326314
Berwick ,Cricket,2,-38.0285025,145.359037
Berwick ,Hockey,1,-38.029054,145.3632
Berwick ,Lawn Bowls,1,-38.029054,145.3632
Berwick ,Netball,1,-38.029054,145.3632
Berwick ,Tennis (Outdoor),1,-38.027951,145.354874
Bethanga,Cricket,1,-36.121193,147.100519
Bethanga,Equestrian,1,-36.121193,147.100519
Bethanga,Golf,1,-36.152621,147.127851
Bethanga,Tennis (Outdoor),2,-36.121193,147.100519
Beulah,Australian Rules Football,1,-35.943018,142.417113
Beulah,Cricket,1,-35.943018,142.417113
Beulah,Croquet,1,-35.943665,142.417869
Beulah,Lawn Bowls,1,-35.943665,142.417869
Beulah,Netball,1,-35.943018,142.417113
Beulah,Swimming,1,-35.941891,142.416455
Beulah,Tennis (Outdoor),1,-35.943018,142.417113
Beveridge,Netball,1,-37.474705,144.980167
Beveridge,Tennis (Outdoor),1,-37.474705,144.980167
Binginwarri,Cricket,1,-38.588157,146.456415
Binginwarri,Tennis (Outdoor),1,-38.588157,146.456415
Birchip,Australian Rules Football,1,-35.978734,142.911819
Birchip,Basketball,1,-35.984186,142.909021
Birchip,Cricket,1,-35.978734,142.911819
Birchip,Fitness / Gymnasium Workouts,1,-35.984186,142.909021
Birchip,Golf,1,-35.977735,142.911073
Birchip,Hockey,1,-35.978734,142.911819
Birchip,Lawn Bowls,1,-35.979328,142.919222
Birchip,Netball,1,-35.978734,142.911819
Birchip,Skating,1,-35.980866,142.919518
Birchip,Squash / Racquetball,1,-35.978386,142.911052
Birchip,Swimming,1,-35.981256,142.918717
Birchip,Tennis (Outdoor),1,-35.978734,142.911819
Birregurra,Australian Rules Football,1,-38.334095,143.789681
Birregurra,Cricket,1,-38.334095,143.789681
Birregurra,Golf,1,-38.34296,143.785706
Birregurra,Lawn Bowls,1,-38.335211,143.783671
Birregurra,Tennis (Outdoor),1,-38.334095,143.789681
Bittern,Basketball,2,-38.340223,145.168447
Bittern,Cricket,1,-38.340223,145.168447
Bittern,Netball,1,-38.340223,145.168447
Bittern,Soccer,1,-38.340223,145.168447
Bittern,Tennis (Indoor),1,-38.340223,145.168447
Black Hill,Swimming,1,-37.548972,143.87247
Black Rock,Cricket,1,-37.968214,145.021871
Black Rock,Fitness / Gymnasium Workouts,1,-37.975858,145.017226
Black Rock,Lawn Bowls,1,-37.965687,145.019631
Black Rock,Sailing,1,-37.969597,145.010257
Black Rock,Surf Life Saving,2,-37.971719,145.012874
Black Rock,Tennis (Outdoor),1,-37.965208,145.019608
Blackburn,Australian Rules Football,1,-37.821149,145.155017
Blackburn,Cricket,1,-37.821149,145.155017
Blackburn,Fitness / Gymnasium Workouts,1,-37.819893,145.152757
Blackburn,Lawn Bowls,3,-37.82113233333333,145.14408766666668
Blackburn,Tennis (Outdoor),1,-37.821149,145.155017
Blackburn  ,Australian Rules Football,1,-37.827653,145.142048
Blackburn  ,Cricket,1,-37.827653,145.142048
Blackburn North,Australian Rules Football,2,-37.794119499999994,145.118967
Blackburn North,Cricket,2,-37.794119499999994,145.118967
Blackburn North,Tennis (Outdoor),2,-37.794119499999994,145.118967
Blackburn South,Cricket,1,-37.840531,145.149588
Blackburn South,Fitness / Gymnasium Workouts,1,-37.840231,145.138889
Blackburn South,Soccer,1,-37.840531,145.149588
Blackwood,Cricket,1,-37.473967,144.317832
Blairgowrie,Cricket,1,-38.362027,144.764383
Blairgowrie,Sailing,1,-38.358951,144.773
Blairgowrie,Tennis (Outdoor),1,-38.362027,144.764383
Boisdale,Australian Rules Football,1,-37.885807,146.989647
Boisdale,Netball,1,-37.885807,146.989647
Boisdale,Tennis (Outdoor),1,-37.885807,146.989647
Bolwarra,Tennis (Outdoor),1,-38.281174,141.613108
Bonbeach,Cricket,1,-38.06582,145.127713
Bonbeach,Golf,1,-38.06582,145.127713
Bonbeach,Surf Life Saving,1,-38.064991,145.118002
Boneo,Australian Rules Football,1,-38.412074,144.886002
Boneo,Cricket,1,-38.412074,144.886002
Boneo,Equestrian,1,-38.398188,144.911411
Boneo,Golf,2,-38.402118,144.86321099999998
Boneo,Tennis (Outdoor),1,-38.412074,144.886002
Bonnie Doon,Australian Rules Football,1,-37.024063,145.860199
Bonnie Doon,Netball,1,-37.024063,145.860199
Bonnie Doon,Tennis (Outdoor),1,-37.024063,145.860199
Boolarra,Australian Rules Football,1,-38.370484,146.275732
Boolarra,BMX,1,-38.377693,146.274829
Boolarra,Cricket,1,-38.370484,146.275732
Boolarra,Cycling,1,-38.3807,146.27171
Boolarra,Equestrian,1,-38.372177,146.274708
Boolarra,Lawn Bowls,1,-38.377864,146.272643
Boolarra,Netball,1,-38.370484,146.275732
Boolarra,Skating,1,-38.377693,146.274829
Boolarra,Tennis (Outdoor),1,-38.370484,146.275732
Boorhaman,Golf,1,-36.215604,146.288814
Boorhaman,Tennis (Outdoor),1,-36.094869,146.221139
Boort,Australian Rules Football,1,-36.108952,143.730151
Boort,Badminton,1,-36.110239,143.728906
Boort,Carpet Bowls,1,-36.117,143.727828
Boort,Cricket,1,-36.108952,143.730151
Boort,Croquet,1,-36.118733,143.725597
Boort,Golf,1,-36.124973,143.692825
Boort,Hockey,1,-36.108952,143.730151
Boort,Lawn Bowls,1,-36.117242,143.7258
Boort,Netball,1,-36.108952,143.730151
Boort,Swimming,1,-36.118561,143.724512
Boort,Tennis (Outdoor),1,-36.117589,143.726267
Boronia,Aerobics,4,-37.86011275,145.28233699999998
Boronia,Australian Rules Football,2,-37.8605125,145.28536000000003
Boronia,Basketball,1,-37.864488,145.283504
Boronia,Cricket,3,-37.85365266666667,145.29093600000002
Boronia,Fitness / Gymnasium Workouts,4,-37.86011275,145.28233699999998
Boronia,Lawn Bowls,1,-37.8645,145.291
Boronia,Netball,1,-37.860864,145.290982
Boronia,Netball (Indoor),1,-37.864488,145.283504
Boronia,Rugby League,1,-37.839933,145.302088
Boronia,Rugby Union,1,-37.839933,145.302088
Boronia,Soccer,1,-37.839933,145.302088
Boronia,Swimming,3,-37.85974266666667,145.276959
Boronia,Ten Pin Bowling,1,-37.862,145.2845
Boronia,Tennis (Outdoor),1,-37.864729,145.285137
Bowenvale,Tennis (Outdoor),1,-36.989495,143.711378
Box Hill,Archery,1,-37.828053,145.13546
Box Hill,Australian Rules Football,2,-37.819556500000004,145.1365085
Box Hill,BMX,1,-37.830869,145.135039
Box Hill,Basketball,1,-37.826162,145.117616
Box Hill,Cricket,3,-37.817932000000006,145.13160766666667
Box Hill,Diving,1,-37.826162,145.117616
Box Hill,Fitness / Gymnasium Workouts,1,-37.826162,145.117616
Box Hill,Lawn Bowls,2,-37.815319,145.120148
Box Hill,Netball (Indoor),1,-37.826162,145.117616
Box Hill,Rugby Union,1,-37.828053,145.13546
Box Hill,Skating,1,-37.830869,145.135039
Box Hill,Soccer,1,-37.828053,145.13546
Box Hill,Soccer (Indoor Soccer / Futsal),1,-37.821281,145.137604
Box Hill,Squash / Racquetball,1,-37.826162,145.117616
Box Hill,Swimming,1,-37.826162,145.117616
Box Hill,Tennis (Outdoor),1,-37.826162,145.117616
Box Hill,Volleyball,1,-37.826162,145.117616
Box Hill ,Hockey,1,-37.803174,145.11582
Box Hill North,Athletics,1,-37.809398,145.117303
Box Hill North,Tennis (Outdoor),1,-37.798902,145.12499
Box Hill South,Australian Rules Football,1,-37.825769,145.117722
Box Hill South,Baseball,1,-37.825769,145.117722
Box Hill South,Basketball,1,-37.825769,145.117722
Box Hill South,Cricket,1,-37.825769,145.117722
Box Hill South,Netball,1,-37.825769,145.117722
Box Hill South,Soccer,1,-37.830688,145.133035
Box Hill South,Tennis (Outdoor),1,-37.825769,145.117722
Braeside,Cycling,1,-38.0028,145.11778
Branxholme,Australian Rules Football,1,-37.858661,141.801988
Branxholme,Cricket,1,-37.858661,141.801988
Branxholme,Lawn Bowls,1,-37.857619,141.796978
Branxholme,Netball,1,-37.858661,141.801988
Braybrook,Archery,1,-37.776336,144.85114
Braybrook,Australian Rules Football,2,-37.780249999999995,144.8503685
Braybrook,Basketball,2,-37.7854525,144.85202750000002
Braybrook,Cricket,3,-37.782605,144.85201966666668
Braybrook,Fitness / Gymnasium Workouts,5,-37.78384,144.859052
Braybrook,Lawn Bowls,1,-37.792069,144.8485
Braybrook,Netball,1,-37.787315,144.855322
Braybrook,Netball (Indoor),1,-37.78359,144.848733
Braybrook,Soccer,1,-37.787315,144.855322
Braybrook,Soccer (Indoor Soccer / Futsal),1,-37.78359,144.848733
Braybrook,Tae Kwon Do,1,-37.780036,144.862613
Braybrook,Tennis (Outdoor),1,-37.787315,144.855322
Breakwater,Australian Rules Football,1,-38.183678,144.370215
Breakwater,Cricket,1,-38.183678,144.370215
Breakwater,Tennis (Outdoor),1,-38.183678,144.370215
Breamlea,Cricket,1,-38.294265,144.390422
Bremlea,Surf Life Saving,1,-38.292129,144.403715
Briagolong,Cricket,2,-37.848354,147.072421
Briagolong,Cycling,1,-37.85195,147.0708
Briagolong,Equestrian,1,-37.848354,147.072421
Briagolong,Tennis (Outdoor),2,-37.848354,147.072421
Bridgewater On Loddon,Australian Rules Football,1,-36.605952,143.944612
Bridgewater On Loddon,Cricket,1,-36.605952,143.944612
Bridgewater On Loddon,Golf,1,-36.605844,143.944843
Bridgewater On Loddon,Lawn Bowls,1,-36.600857,143.94171
Bridgewater On Loddon,Netball,1,-36.605952,143.944612
Bridgewater On Loddon,Tennis (Outdoor),1,-36.605952,143.944612
Bright,Australian Rules Football,2,-37.294441,146.07679050000002
Bright,Basketball,1,-36.733294,146.963623
Bright,Cricket,3,-37.10752766666667,146.37202966666666
Bright,Equestrian,1,-36.737199,146.973353
Bright,Fitness / Gymnasium Workouts,1,-36.728695,146.958053
Bright,Golf,1,-36.711338,146.935086
Bright,Lawn Bowls,1,-36.731007,146.969729
Bright,Netball,1,-37.851683,145.180228
Bright,Skating,1,-36.728932,146.970354
Bright,Soccer,1,-36.733701,146.962508
Bright,Squash / Racquetball,1,-36.728695,146.958053
Bright,Tennis (Outdoor),2,-37.294441,146.07679050000002
Brighton,Athletics,1,-37.909522,144.993288
Brighton,Australian Rules Football,2,-37.9207835,144.99761949999998
Brighton,Cricket,10,-37.9191059,145.00165550000003
Brighton,Croquet,1,-37.91351,144.998341
Brighton,Fitness / Gymnasium Workouts,3,-37.90231633333334,144.999984
Brighton,Golf,1,-37.925061,145.013589
Brighton,Lawn Bowls,2,-37.9207875,144.989891
Brighton,Sailing,1,-37.909318,144.98581
Brighton,Soccer,2,-37.921881,145.00717400000002
Brighton,Surf Life Saving,1,-37.917367,144.986548
Brighton  ,Fitness / Gymnasium Workouts,1,-37.915455,144.996888
Brighton East,Athletics,1,-37.925092,145.02322
Brighton East,Cricket,2,-37.925092,145.02322
Brighton East,Fitness / Gymnasium Workouts,1,-37.909073,145.012179
Brighton East,Hockey,1,-37.921837,145.01837
Brighton East,Lawn Bowls,1,-37.925092,145.02322
Brighton East,Soccer,1,-37.925092,145.02322
Brighton East,Tennis (Outdoor),1,-37.925092,145.02322
Brim,Australian Rules Football,1,-36.073805,142.415884
Brim,Cricket,1,-36.073805,142.415884
Brim,Golf,1,-36.073692,142.419505
Brim,Lawn Bowls,1,-36.07662,142.418698
Brim,Netball,1,-36.073805,142.415884
Brim,Tennis (Outdoor),1,-36.073805,142.415884
Broadford,Australian Rules Football,1,-37.203397,145.044733
Broadford,BMX,1,-37.199467,145.05683
Broadford,Baseball,1,-37.201825,145.0389
Broadford,Basketball,1,-37.201799,145.039619
Broadford,Cricket,1,-37.203397,145.044733
Broadford,Equestrian,1,-37.199481,145.04327
Broadford,Golf,1,-37.218227,145.046597
Broadford,Lawn Bowls,1,-37.204536,145.053673
Broadford,Motor Cycling,1,-37.210168,145.082881
Broadford,Netball,2,-37.203397,145.044733
Broadford,Netball (Indoor),1,-37.201799,145.039619
Broadford,Softball,1,-37.201825,145.0389
Broadford,Squash / Racquetball,1,-37.201799,145.039619
Broadford,Swimming,1,-37.202852,145.043495
Broadford,Tennis (Outdoor),2,-37.203397,145.044733
Broadmeadows,Australian Rules Football,1,-37.682641,144.9044
Broadmeadows,Basketball,2,-37.6809065,144.9148045
Broadmeadows,Bocce,1,-37.681087,144.915043
Broadmeadows,Callisthenics,1,-37.681087,144.915043
Broadmeadows,Carpet Bowls,2,-37.6809065,144.9148045
Broadmeadows,Cricket,5,-37.68177419999999,144.91935
Broadmeadows,Fitness / Gymnasium Workouts,1,-37.681087,144.915043
Broadmeadows,Netball (Indoor),2,-37.6809065,144.9148045
Broadmeadows,Rugby League,1,-37.682503,144.934339
Broadmeadows,Soccer,4,-37.68332425,144.93100425
Broadmeadows,Swimming,1,-37.681087,144.915043
Broadmeadows,Tae Kwon Do,1,-37.681087,144.915043
Brooklyn,Soccer,1,-37.823127,144.842645
Brooklyn,Tennis (Outdoor),1,-37.822212,144.846135
Brown Hill,Athletics,1,-37.552298,143.896409
Brown Hill,Cricket,1,-37.552298,143.896409
Brown Hill,Soccer,1,-37.552298,143.896409
Brunswick,Aerobics,2,-37.7728535,144.96207650000002
Brunswick,Australian Rules Football,1,-37.763836,144.951446
Brunswick,Basketball,1,-37.767578,144.955866
Brunswick,Boxing,2,-37.7666685,144.9696835
Brunswick,Cricket,2,-37.7651865,144.9520895
Brunswick,Croquet,1,-37.764748,144.951992
Brunswick,Cycling,1,-37.761166,144.981703
Brunswick,Fitness / Gymnasium Workouts,4,-37.76753525,144.964417
Brunswick,Hockey,1,-37.771923,144.956176
Brunswick,Netball,1,-37.765157,144.950246
Brunswick,Netball (Indoor),1,-37.767578,144.955866
Brunswick,Soccer,2,-37.766537,144.952733
Brunswick,Soccer (Indoor Soccer / Futsal),2,-37.7666495,144.95531499999998
Brunswick,Swimming,1,-37.770641,144.959528
Brunswick,Tennis (Outdoor),2,-37.7652225,144.9507585
Brunswick East,Australian Rules Football,2,-37.7647725,144.9771545
Brunswick East,Cricket,2,-37.7647725,144.9771545
Brunswick East,Lacrosse,1,-37.769543,144.976152
Brunswick East,Lawn Bowls,1,-37.768758,144.975245
Brunswick East,Soccer,2,-37.774181,144.98182150000002
Brunswick West,Aerobics,1,-37.764936,144.945367
Brunswick West,Cricket,1,-37.770268,144.936171
Brunswick West,Fitness / Gymnasium Workouts,1,-37.764936,144.945367
Brunswick West,Soccer,3,-37.765631,144.94004866666668
Brunswick West,Squash / Racquetball,1,-37.764936,144.945367
Brunswick West,Tennis (Outdoor),1,-37.755162,144.935575
Bruthen,Australian Rules Football,1,-37.711478,147.834179
Bruthen,Cricket,1,-37.711478,147.834179
Bruthen,Lawn Bowls,1,-37.705793,147.829865
Bruthen,Netball,1,-37.711478,147.834179
Bruthen,Skating,1,-37.708095,147.82698
Bruthen,Tennis (Outdoor),1,-37.711478,147.834179
Buangor,Cricket,1,-37.365352,143.172993
